88.6914 11.9911 3.73711
89.1761 12.2365 4.02257
89.6607 12.49 4.33914
90.1454 12.7509 4.69097
90.63 13.0176 5.08286
91.1147 13.2881 5.52021
91.5994 13.5592 6.00919
92.084 13.8267 6.55667
92.5687 14.0846 7.17023
93.0533 14.325 7.85808
93.538 14.5371 8.62876
94.0226 14.7065 9.49067
94.5073 14.8149 10.4513
94.9919 14.8386 11.5159
95.4766 14.7484 12.6856
95.9612 14.5092 13.9547
96.4459 14.0812 15.3072
96.9305 13.4224 16.7129
97.4152 12.4937 18.124
97.8998 11.267 19.473
98.3845 9.73512 20.6755
98.8691 7.92184 21.6378
99.3538 5.8878 22.2719
99.8384 3.72798 22.5129
100.323 1.55906 22.3346
100.808 -0.50069 21.7564
101.292 -2.35197 20.8384
101.777 -3.92856 19.6661
102.262 -5.20135 18.3336
102.746 -6.17341 16.9272
103.231 -6.87041 15.5173
103.716 -7.33035 14.1546
104.2 -7.59518 12.8718
104.685 -7.70533 11.6867
105.17 -7.69662 10.6063
105.654 -7.59921 9.63042
106.139 -7.43749 8.75422
106.624 -7.23067 7.97048
107.108 -6.9936 7.27085
107.593 -6.7375 6.64678
108.078 -6.47079 6.09
108.562 -6.19967 5.59281
109.047 -5.92866 5.14823
109.532 -5.66096 4.75001
110.016 -5.39884 4.39261
110.501 -5.14383 4.07115
110.985 -4.89689 3.78139
111.47 -4.65864 3.5196
111.955 -4.42936 3.28254
112.439 -4.20915 3.06738
112.924 -3.99793 2.87165
113.409 -3.79553 2.69321
113.893 -3.60171 2.53017
114.378 -3.41617 2.38089
114.863 -3.2386 2.24392
115.347 -3.06865 2.11801
115.832 -2.90598 2.00202
116.317 -2.75024 1.89499
116.801 -2.60109 1.79604
117.286 -2.45821 1.7044
117.771 -2.32127 1.61939
118.255 -2.18997 1.5404
118.74 -2.06401 1.46689
119.225 -1.94313 1.39837
119.709 -1.82706 1.33442
120.194 -1.71554 1.27464
120.679 -1.60835 1.2187
121.163 -1.50526 1.16626
121.648 -1.40606 1.11706
122.132 -1.31056 1.07083
122.617 -1.21856 1.02735
123.102 -1.1299 0.986406
123.586 -1.04441 0.947804
124.071 -0.961939 0.911375
124.556 -0.882334 0.876959
125.04 -0.80546 0.844415
125.525 -0.731188 0.81361
126.01 -0.659396 0.784424
126.494 -0.589969 0.756748
126.979 -0.522799 0.73048
127.464 -0.457783 0.705527
127.948 -0.394825 0.681805
128.433 -0.333833 0.659234
128.918 -0.274722 0.637742
129.402 -0.217409 0.617262
129.887 -0.161818 0.597733
130.372 -0.107877 0.579096
130.856 -0.0555152 0.561299
131.341 -0.00466817 0.544293
131.826 0.0447262 0.528032
132.31 0.0927266 0.512474
132.795 0.139389 0.497578
133.279 0.184766 0.483309
133.764 0.228907 0.469631
134.249 0.271862 0.456514
134.733 0.313674 0.443927
135.218 0.354388 0.431842
135.703 0.394044 0.420232
136.187 0.432681 0.409075
136.672 0.470337 0.398346
137.157 0.507048 0.388024
137.641 0.542846 0.378089
138.126 0.577765 0.368522
138.611 0.611835 0.359306
139.095 0.645086 0.350422
139.58 0.677545 0.341857
140.065 0.70924 0.333594
140.549 0.740197 0.325621
141.034 0.770439 0.317923
141.519 0.799992 0.310488
142.003 0.828876 0.303305
142.488 0.857114 0.296362
142.973 0.884726 0.289648
143.457 0.911733 0.283155
143.942 0.938153 0.276872
144.426 0.964004 0.270791
144.911 0.989304 0.264902
145.396 1.01407 0.259199
145.88 1.03832 0.253673
146.365 1.06206 0.248317
146.85 1.08532 0.243125
147.334 1.10811 0.238089
147.819 1.13043 0.233204
148.304 1.15231 0.228464
148.788 1.17376 0.223863
149.273 1.19478 0.219395
149.758 1.21539 0.215056
150.242 1.23561 0.210841
150.727 1.25544 0.206746
151.212 1.2749 0.202765
151.696 1.29398 0.198894
152.181 1.31271 0.19513
152.666 1.3311 0.191469
153.15 1.34915 0.187907
153.635 1.36687 0.18444
154.12 1.38426 0.181066
154.604 1.40135 0.17778
155.089 1.41813 0.17458
155.574 1.43462 0.171463
156.058 1.45082 0.168427
156.543 1.46674 0.165467
157.027 1.48238 0.162583
157.512 1.49776 0.159771
157.997 1.51287 0.157029
158.481 1.52773 0.154354
158.966 1.54234 0.151745
159.451 1.55671 0.1492
159.935 1.57084 0.146716
160.42 1.58474 0.144291
160.905 1.59841 0.141924
161.389 1.61187 0.139613
161.874 1.62511 0.137355
162.359 1.63813 0.135151
162.843 1.65096 0.132996
163.328 1.66358 0.130892
163.813 1.676 0.128835
164.297 1.68823 0.126824
164.782 1.70028 0.124859
165.267 1.71214 0.122937
165.751 1.72382 0.121057
166.236 1.73532 0.119219
166.721 1.74665 0.117421
167.205 1.75782 0.115661
167.69 1.76881 0.11394
168.174 1.77965 0.112255
168.659 1.79033 0.110606
169.144 1.80085 0.108991
169.628 1.81123 0.10741
